date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-04-10,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-04-10,/blog/battled-pokemon-project/,1,1,0,0,0
2020-04-10,/blog/best-podcasts-coders-programmers/,7,6,0,0,0
2020-04-10,/blog/built-after-five-weeks-learning-code/,1,1,226,0,0
2020-04-10,/blog/category/careers-in-tech/,1,1,449,0,0
2020-04-10,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-04-10,/blog/ewa-jamie-martas-app-play-store/,1,1,0,0,0
2020-04-10,/blog/graduate-chris-android-developer/,1,1,1721,0,0
2020-04-10,/blog/graduates-john-oil-gas-java/,1,1,0,0,0
2020-04-10,/blog/hire-developers-online-tests/,2,1,0,0,0
2020-04-10,/blog/how-codeclan-gives-back-to-the-community-in-scotland-with-tech-for-good/,2,2,88,0,0
2020-04-10,/blog/meet-the-team-katie-jeffree/,1,1,0,0,0
2020-04-10,/blog/meet-the-team-niall-morris/,1,1,157,0,0
2020-04-10,/blog/move-to-digital-first/,1,1,0,0,0
2020-04-10,/blog/say-hello-to-edinburgh-cohort-33/,1,1,0,0,0
2020-04-10,/coronavirus/,2,2,93,0,0
2020-04-10,/courses/,7,7,309,0,0
2020-04-10,/courses/bespoke-courses/,1,1,8,0,0
2020-04-10,/courses/data-analysis/,15,14,6863,0,0
2020-04-10,/courses/data-analysis/info-pack/,2,2,10,0,0
2020-04-10,/courses/data-analysis/thank-you-data-pack-download/,4,4,1324,0,0
2020-04-10,/courses/edinburgh/,1,1,71,0,0
2020-04-10,/courses/full-stack-web-development/,2,2,370,0,0
2020-04-10,/courses/professional-software-development/,21,20,2316,0,0
2020-04-10,/courses/professional-software-development/apply/,3,3,56,0,0
2020-04-10,/courses/professional-software-development/career-support/,1,1,90,0,0
2020-04-10,/courses/professional-software-development/cost-and-funding/,5,4,224,0,0
2020-04-10,/courses/professional-software-development/curriculum/,3,2,165,0,0
2020-04-10,/courses/programming-with-r/,2,2,0,0,0
2020-04-10,/courses/python-for-developers/,1,1,126,0,0
2020-04-10,/courses/understanding-software-development/,4,4,8392,0,0
2020-04-10,/courses/ux-advanced/,2,2,303,0,0
2020-04-10,/courses/ux-design-fundamentals/,3,3,158,0,0
2020-04-10,/data-analysis-announcement/,1,1,0,0,0
2020-04-10,/data-analysis-announcement/dataset-exercise/,3,2,9,0,0
2020-04-10,/digital-careers/product-owner/,2,1,173,0,0
2020-04-10,/digital-careers/software-developer/,1,1,29,0,0
2020-04-10,/edinburgh/,2,2,141,0,0
2020-04-10,/Edinburgh/,1,1,0,0,0
2020-04-10,/for-employers/,1,1,47,0,0
2020-04-10,/for-employers/become-a-partner/,1,1,1690,0,0
2020-04-10,/for-employers/community-outreach/,2,1,76,0,0
2020-04-10,/funding/?fbclid=IwAR09LijygToEPe9ElRb3iBm5Z2vVgYG5V7RQkXya-0I2oUvWeEypS5L4_Cg,1,1,0,0,0
2020-04-10,/glasgow/,1,1,0,0,0
2020-04-10,/pre-course-work/,2,1,0,0,0
2020-04-10,/store/,3,3,1271,0,0
2020-04-10,/the-codeclan-experience/a-typical-day/,1,1,1644,1,0
2020-04-10,/webinars/,3,3,21,0,0
2020-04-11,/,28,26,329,0,0
2020-04-11,/?fbclid=IwAR0g4231OuwsPCs12nPJxnFXXkkyw7kZ4sGsvK4zaq3TmoOMwJGJb2I5clQ,1,1,0,0,0
2020-04-11,/about-us/,1,1,0,0,0
2020-04-11,/about-us/become-a-ta-data/,1,1,12,0,0
2020-04-11,/about-us/our-team/,2,2,0,0,0
2020-04-11,/about-us/our-team/our-board/,2,2,136,0,0
2020-04-11,/admissions-track/,1,1,209,0,0
2020-04-11,/blog/7-celebrities-didnt-know-code/,4,4,0,0,0
2020-04-11,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-04-11,/blog/best-podcasts-coders-programmers/,4,4,0,0,0
2020-04-11,/blog/day-life-web-developer/,1,1,0,0,0
2020-04-11,/blog/first-developer-job-advice/,1,1,0,0,0
2020-04-11,/blog/meet-the-team-katie-jeffree/,2,2,0,0,0
2020-04-11,/blog/new-job-in-digital-codeclan/,1,1,0,0,0
2020-04-11,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/,2,2,0,0,0
2020-04-11,/coronavirus/,1,1,28,0,0
2020-04-11,/courses/,13,13,547,0,0
2020-04-11,/courses/agile-for-effective-teams/,1,1,110,0,0
2020-04-11,/courses/data-analysis/,3,3,151,0,0
2020-04-11,/courses/data-analysis/cost-and-funding/,1,1,295,0,0
2020-04-11,/courses/data-analysis/info-pack/,2,2,283,0,0
2020-04-11,/courses/data-analysis/thank-you-data-pack-download/,3,1,0,0,0
2020-04-11,/courses/edaid-apply/,1,1,241,0,0
2020-04-11,/courses/full-stack-web-development/,3,3,8,0,0
2020-04-11,/courses/full-stack-web-development/apply-inverness/,1,1,420,0,0
2020-04-11,/courses/full-stack-web-development/cost-and-funding/,2,2,954,0,0
2020-04-11,/courses/intro-to-r/,1,1,0,0,0
2020-04-11,/courses/professional-software-development/,9,8,1216,0,0
2020-04-11,/courses/professional-software-development/apply/,3,2,114,0,0
2020-04-11,/courses/professional-software-development/cost-and-funding/,3,3,694,0,0
2020-04-11,/courses/professional-software-development/curriculum/,1,1,0,0,0
2020-04-11,/courses/programming-with-r/,3,3,0,0,0
2020-04-11,/courses/short-courses/,2,2,111,0,0
2020-04-11,/courses/understanding-software-development/,2,2,94,0,0
2020-04-11,/courses/ux-design-fundamentals/,2,2,224,0,0
2020-04-11,/data-analysis-announcement/,2,2,135,0,0
2020-04-11,/data-protection/,1,1,974,0,0
2020-04-11,/enquire/,2,2,72,0,0
2020-04-11,/for-employers/,1,1,0,0,0
2020-04-11,/for-employers/employer-case-studies/,1,1,419,0,0
2020-04-11,/funding/,2,2,55,0,0
2020-04-11,/Glasgow/,1,1,0,0,0
2020-04-11,/pre-course-work-data-analysis/,1,1,0,0,0
2020-04-11,/pre-course-work/,13,12,1006,0,0
2020-04-11,/the-codeclan-experience/,1,1,0,0,0
2020-04-11,/webinars/,3,2,252,1,0
2020-04-11,/wp-content/uploads/2020/03/DIGITAL-PSD-Info-Booklet-March-2020.pdff,2,2,48,0,0
2020-04-12,/,16,16,356,0,0
2020-04-12,/about-us/become-a-ta-data/,2,1,0,0,0
2020-04-12,/about/,1,1,0,0,0
2020-04-12,/blog/,1,1,146,0,0
2020-04-12,/blog/500-graduates-in-employment/,1,1,0,0,0
2020-04-12,/blog/7-celebrities-didnt-know-code/,10,10,0,0,0
2020-04-12,/blog/best-podcasts-coders-programmers/,7,7,20,0,0
2020-04-12,/blog/day-life-web-developer/,1,1,0,0,0
2020-04-12,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-04-12,/blog/learn-to-code-working/,1,1,0,0,0
2020-04-12,/blog/meet-the-team-aileen-mcdonald/,1,1,0,0,0
2020-04-12,/blog/meet-the-team-katie-jeffree/,1,1,17,0,0
2020-04-12,/blog/top-data-podcasts/,1,1,123,0,0
2020-04-12,/coronavirus/,2,2,235,0,0
2020-04-12,/courses/,6,5,883,0,0
2020-04-12,/courses/data-analysis/,16,14,3131,0,0
2020-04-12,/courses/data-analysis/apply/,2,2,460,0,0
2020-04-12,/courses/data-analysis/cost-and-funding/,3,3,122,0,0
2020-04-12,/courses/data-analysis/thank-you-data-pack-download/,5,1,1045,0,0
2020-04-12,/courses/edaid-apply/,1,1,383,0,0
2020-04-12,/courses/edinburgh/,1,1,868,0,0
2020-04-12,/courses/full-stack-web-development/,4,4,973,0,0
2020-04-12,/courses/full-stack-web-development/cost-and-funding/,1,1,0,0,0
2020-04-12,/courses/professional-software-development/,19,18,1419,0,0
2020-04-12,/courses/professional-software-development/apply/,1,1,128,0,0
2020-04-12,/courses/professional-software-development/cost-and-funding/,6,6,2621,0,0
2020-04-12,/courses/professional-software-development/curriculum/,1,1,27,0,0
2020-04-12,/courses/python-for-developers/,1,1,76,0,0
2020-04-12,/courses/r-programming/,1,1,0,0,0
2020-04-12,/courses/ux-design-fundamentals/,3,3,25,0,0
2020-04-12,/data-analysis-announcement/,3,3,0,0,0
2020-04-12,/Edinburgh/,2,2,0,0,0
2020-04-12,/enquire/,2,2,152,0,0
2020-04-12,/events/info-taster-session-events/?fbclid=IwAR165A015GT-waWpBdqELwlM3DMgyomlG3h8M9rGi_BN0iU5IRBHo4hoaNo,1,1,186,0,0
2020-04-12,/funding/,1,1,0,0,0
2020-04-12,/glasgow/,1,1,56,0,0
2020-04-12,/Glasgow/,1,1,0,0,0
2020-04-12,/pre-course-work/,3,2,756,0,0
2020-04-12,/store/,2,2,95,0,0
2020-04-12,/webinars/,2,2,911,1,0
2020-04-12,/webinars/?elementor-preview=19875&ver=1584633159,1,1,0,0,0
2020-04-12,/webinars/?fbclid=IwAR2h2oGSxo4ew1QYxMdZVttw6_-wO-pFBSYDUNrZPIJ8vlTJNHpz8m_dtrE,1,1,418,1,0
2020-04-13,/,43,38,2530,0,0
2020-04-13,/?fbclid=IwAR02B_2DT64cGCdVPC8Mgo_iwfq9dtZbSgp6lX82p0oYvdUS1zopV6qJL1I,1,1,0,0,0
2020-04-13,/?fbclid=IwAR1UMue9QzmddhVhUT6IaZ9nlmo9i_h7ocs_yTtfe95VxXTLIrPU55KNCyI,1,1,0,0,0
2020-04-13,/2020-new-managing-software-development-teams/,3,3,1637,0,0
2020-04-13,/about-us/,4,4,535,0,0
2020-04-13,/about-us/become-a-ta-data/,5,1,0,0,0
2020-04-13,/about-us/become-an-instructor/,5,4,2448,0,0
2020-04-13,/about-us/join-us/,2,2,165,0,0
2020-04-13,/about-us/our-team/,6,6,552,0,0
2020-04-13,/about-us/our-team/our-board/,2,2,102,0,0
2020-04-13,/blog/,2,2,150,0,0
2020-04-13,/blog/7-celebrities-didnt-know-code/,7,6,0,0,0
2020-04-13,/blog/battled-pokemon-project/,1,1,0,0,0
2020-04-13,/blog/best-podcasts-coders-programmers/,8,7,0,0,0
2020-04-13,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-04-13,/blog/day-life-web-developer/,1,1,0,0,0
2020-04-13,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-04-13,/blog/introducing-project-showcase/,3,3,1003,0,0
2020-04-13,/blog/linda-scott-codeclan-cmo/,1,1,0,0,0
2020-04-13,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,1,280,0,0
2020-04-13,/blog/meet-the-team-katie-jeffree/,1,1,0,0,0
2020-04-13,/blog/move-to-digital-first/,1,1,0,0,0
2020-04-13,/blog/new-funding-opens-up-careers-in-coding/,1,1,1702,0,0
2020-04-13,/blog/our-guide-to-funding-our-full-time-courses/,1,1,0,0,0
2020-04-13,/blog/peter-support-engineer-freeagent/,1,1,0,0,0
2020-04-13,/blog/why-learn-coding/coding-guide-download/,1,1,15,0,0
2020-04-13,/codeclanstudentintranet/,1,1,0,0,0
2020-04-13,/coronavirus/,3,3,11,0,0
2020-04-13,/courses/,8,8,249,0,0
2020-04-13,/courses/bespoke-courses/,1,1,264,0,0
2020-04-13,/courses/data-analysis/,16,16,2262,1,0
2020-04-13,/courses/data-analysis/apply/,2,2,18,0,0
2020-04-13,/courses/data-analysis/cost-and-funding/,1,1,752,0,0
2020-04-13,/courses/data-analysis/info-pack/,1,1,355,1,0
2020-04-13,/courses/data-analysis/thank-you-data-pack-download/,6,6,859,0,0
2020-04-13,/courses/edaid-apply/,3,3,192,0,0
2020-04-13,/courses/full-stack-web-development/,2,2,0,0,0
2020-04-13,/courses/professional-software-development/,25,24,2929,0,0
2020-04-13,/courses/professional-software-development/apply/,3,3,810,0,0
2020-04-13,/courses/professional-software-development/cost-and-funding/,4,4,484,0,0
2020-04-13,/courses/professional-software-development/curriculum/,1,1,0,0,0
2020-04-13,/courses/professional-software-development/thank-you-syllabus-download/,1,1,1760,0,0
2020-04-13,/courses/programming-with-r/,1,1,96,0,0
2020-04-13,/courses/python-for-developers/,1,1,571,0,0
2020-04-13,/courses/r-programming/,1,1,0,0,0
2020-04-13,/courses/statistical-modelling/,1,1,0,0,0
2020-04-13,/courses/thank-you-data-analysis-application/,1,1,0,0,0
2020-04-13,/courses/ux-design-fundamentals/,3,3,1608,0,0
2020-04-13,/data-analysis-announcement/,1,1,0,0,0
2020-04-13,/data-analysis-announcement/dataset-exercise/,1,1,0,0,0
2020-04-13,/edinburgh/,1,1,661,0,0
2020-04-13,/Edinburgh/,1,1,69,0,0
2020-04-13,/events/,1,1,7,0,0
2020-04-13,/events/partner-events/,2,1,963,0,0
2020-04-13,/for-employers/,5,4,187,0,0
2020-04-13,/for-employers/hire-with-codeclan/,1,1,0,0,0
2020-04-13,/glasgow/,2,2,375,0,0
2020-04-13,/Glasgow/,1,1,0,0,0
2020-04-13,/partner-terms-and-conditions/,1,1,562,0,0
2020-04-13,/pre-course-work-data-analysis/,1,1,0,0,0
2020-04-13,/pre-course-work/,8,6,955,0,0
2020-04-13,/store/,1,1,12,0,0
2020-04-13,/webinars/,15,13,3364,1,1
2020-04-13,/webinars/?elementor-preview=19875&ver=1586769400,1,1,179,0,0
2020-04-13,/webinars/?elementor-preview=19875&ver=1586775164,1,1,714,0,0
2020-04-14,(not set),1,1,0,0,0
2020-04-14,/,44,39,1723,0,0
2020-04-14,/2020-new-managing-software-development-teams/,3,3,528,0,0
2020-04-14,/2020-new-short-course-3/,1,1,488,0,0
2020-04-14,/about-us/,2,2,19,0,0
2020-04-14,/about-us/become-a-data-instructor/,1,1,12,0,0
2020-04-14,/about-us/join-us/,1,1,21,0,0
2020-04-14,/about-us/our-team/,8,8,3083,0,0
2020-04-14,/about-us/our-team/our-board/,2,2,153,0,0
2020-04-14,/admissions-track/,1,1,1323,0,0
2020-04-14,/blog/,2,2,2,0,0
2020-04-14,/blog/7-celebrities-didnt-know-code/,8,8,0,0,0
2020-04-14,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-04-14,/blog/author/codeclan/page/6/,1,1,1678,0,0
2020-04-14,/blog/author/steph/,1,1,0,0,0
2020-04-14,/blog/best-podcasts-coders-programmers/,4,4,25,0,0
2020-04-14,/blog/career-change-into-digital/,1,1,0,0,0
2020-04-14,/blog/career-in-data-paul-van-loon/,1,1,564,0,0
2020-04-14,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-04-14,/blog/day-life-web-developer/,1,1,0,0,0
2020-04-14,/blog/first-developer-job-advice/,1,1,0,0,0
2020-04-14,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-04-14,/blog/linda-scott-codeclan-cmo/,1,1,0,0,0
2020-04-14,/blog/meet-team-louise-instructor/,1,1,48,0,0
2020-04-14,/blog/most-asked-questions/,1,1,0,0,0
2020-04-14,/blog/peter-support-engineer-freeagent/,1,1,0,0,0
2020-04-14,/blog/scottish-government-hiring/,1,1,582,0,0
2020-04-14,/blog/took-back-control-coding/,1,1,0,0,0
2020-04-14,/blog/top-data-podcasts/,1,1,289,0,0
2020-04-14,/blog/why-learn-coding/,1,1,0,0,0
2020-04-14,/coronavirus/,3,3,112,0,0
2020-04-14,/courses/,11,11,1077,0,0
2020-04-14,/courses/16-week-course/apply/,1,1,0,0,0
2020-04-14,/courses/agile-for-effective-teams/,2,2,0,0,0
2020-04-14,/courses/bespoke-courses/,2,1,1405,0,0
2020-04-14,/courses/data-analysis/,15,15,3343,0,0
2020-04-14,/courses/data-analysis/?elementor-preview=26451&ver=1586874064,1,1,6178,0,0
2020-04-14,/courses/data-analysis/apply/,3,3,5222,0,0
2020-04-14,/courses/data-analysis/cost-and-funding/,3,3,852,0,0
2020-04-14,/courses/data-analysis/info-pack/,3,2,233,0,0
2020-04-14,/courses/data-analysis/thank-you-data-pack-download/,2,2,48,0,0
2020-04-14,/courses/edinburgh/,1,1,167,0,0
2020-04-14,/courses/full-stack-web-development/,8,7,1357,0,0
2020-04-14,/courses/intro-to-r/,1,1,0,0,0
2020-04-14,/courses/managing-growth-with-agile/,4,3,617,0,0
2020-04-14,/courses/professional-software-development/,18,17,1452,0,0
2020-04-14,/courses/professional-software-development/apply/,4,4,199,0,0
2020-04-14,/courses/professional-software-development/career-support/,2,1,0,0,0
2020-04-14,/courses/professional-software-development/cost-and-funding/,5,4,220,0,0
2020-04-14,/courses/professional-software-development/curriculum/,5,4,247,0,0
2020-04-14,/courses/professional-software-development/student-projects/,1,1,0,0,0
2020-04-14,/courses/professional-software-development/thank-you-syllabus-download/,2,2,231,0,0
2020-04-14,/courses/programming-with-r/,1,1,0,0,0
2020-04-14,/courses/python-for-developers/,2,2,0,0,0
2020-04-14,/courses/thank-you-for-joining-our-understanding-programming-course/,2,2,0,0,0
2020-04-14,/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,1,1,0,0,0
2020-04-14,/courses/thank-you-for-joining-software-applications/,2,2,141,0,0
2020-04-14,/courses/thanks-managing-growth-agile/,1,1,0,0,0
2020-04-14,/courses/understand-software-applications/,9,7,1891,0,0
2020-04-14,/courses/understand-software-applications/?elementor-preview=26878&ver=1586864661,1,1,2953,0,0
2020-04-14,/courses/understanding-software-development/,9,7,308,0,0
2020-04-14,/courses/ux-design-fundamentals/,3,3,247,0,0
2020-04-14,/data-analysis-announcement/,2,2,8,0,0
2020-04-14,/data-analysis-announcement/dataset-exercise/,4,3,27,0,0
2020-04-14,/digital-careers/,2,2,77,0,0
2020-04-14,/edinburgh/,1,1,75,0,0
2020-04-14,/Edinburgh/,2,2,26,0,0
2020-04-14,/enquire/,3,3,207,0,0
2020-04-14,/events/other-events/,1,1,0,0,0
2020-04-14,/events/partner-events/,1,1,328,0,0
2020-04-14,/for-employers/,1,1,0,0,0
2020-04-14,/for-employers/upskill-your-staff/,1,1,10,0,0
2020-04-14,/glasgow/,3,3,476,0,0
2020-04-14,/Glasgow/,4,4,487,0,0
2020-04-14,/pre-course-work/,17,14,161,0,0
2020-04-14,/site-map/,2,1,211,0,0
2020-04-14,/store/,1,1,47,0,0
2020-04-14,/store/campus-t-shirt/,1,1,260,0,0
2020-04-14,/the-codeclan-experience/a-typical-day/,1,1,1418,0,0
2020-04-14,/the-codeclan-experience/the-alumni/,1,1,528,0,0
2020-04-14,/updates/newsletter-thank-you/,1,1,65,0,0
2020-04-14,/webinars/,18,15,1681,2,3
2020-04-15,/,37,33,2799,0,0
2020-04-15,/?fbclid=IwAR1KQhvbGBWKrBcyxWtUoN0QXl3VfX6I_-UbLV4f1XFpVd7P-X5lxbIVkGg,1,1,0,0,0
2020-04-15,/?fbclid=IwAR2z6tazxpkR9veLUVNyIhqH7Lx-JDIN4Srhc5mJq2UypWzPqZuvO0PTjq0,2,2,0,0,0
2020-04-15,/?fbclid=IwAR3TIRlIisk1Hgp8m88maxRdxv2KHs_1d-uruLGeADrzA_9AR3tNiDd7xrg,1,1,0,0,0
2020-04-15,/2020-new-data-analysis/,1,1,0,0,0
2020-04-15,/about-us/,7,7,328,0,0
2020-04-15,/about-us/become-a-ta-data/,3,3,63,0,0
2020-04-15,/about-us/become-an-instructor/,1,1,389,0,0
2020-04-15,/about-us/join-us/,2,2,149,0,0
2020-04-15,/about-us/join-us/partner-account-manager-smes/,2,2,37,0,0
2020-04-15,/about-us/our-team/,6,5,204,0,0
2020-04-15,/about-us/our-team/our-board/,3,3,116,0,0
2020-04-15,/admissions-track/,1,1,65,0,0
2020-04-15,/blog/,1,1,194,0,0
2020-04-15,/blog/7-celebrities-didnt-know-code/,9,9,0,0,0
2020-04-15,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-04-15,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-04-15,/blog/battled-pokemon-project/,1,1,0,0,0
2020-04-15,/blog/best-podcasts-coders-programmers/,11,10,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/,24,23,22,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR043nh2RnfUJPQZoOjMPphXivbOVk-pZPC1SAmsGq2_Gk551dqqHiyKEEk,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR0sKrTbMbBaI_P-lFFHc98I4uvcvpNK1c9MrT9AKrqw879VLcrn-4R8zuk,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR1dXM33PwnyvA_wx1HJiUo5znQPpLWBULgZ31WRsOBB20jKQWW09VBy83I,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR1l0pouSkEPUY_2EdbcGg5ziw7LKokNO6-WkBp5mh63cTTtee7oSjuPgQg,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR1xSZ9tEYyZvX__DPO1bxaY4UEebR0QAzQFBW2QgU9qI5D0FXLWhMBYxQc,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR2F0RshJqQx2CtcOQzrq3vLEgUeVXgALBshSQj0KfrjBeAnLa61OvshKt8,1,1,0,0,0
2020-04-15,/blog/career-in-data-paul-van-loon/?fbclid=IwAR3dUS_7Jm-RVCQlG-fMkLhnj2INAiKf3HPHYSe8jJfcs1KT1CCHpi5JWBs,1,1,0,0,0
2020-04-15,/blog/codeclan-data-analysis-course-diary-001/,1,1,0,0,0
2020-04-15,/blog/day-life-web-developer/,1,1,0,0,0
2020-04-15,/blog/first-developer-job-advice/,3,3,0,0,0
2020-04-15,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-04-15,/blog/learn-to-code-working/,2,2,0,0,0
2020-04-15,/blog/scotland-demand-for-developers-growing/,2,2,0,0,0
2020-04-15,/blog/took-back-control-coding/,1,1,0,0,0
2020-04-15,/coronavirus/,2,2,3,0,0
2020-04-15,/courses/,9,8,1996,0,0
2020-04-15,/courses/bespoke-courses/,2,2,1496,0,0
2020-04-15,/courses/data-analysis/,17,16,1308,0,0
2020-04-15,/courses/data-analysis/apply/,2,2,458,0,0
2020-04-15,/courses/data-analysis/cost-and-funding/,1,1,619,0,0
2020-04-15,/courses/data-analysis/info-pack/,1,1,166,0,0
2020-04-15,/courses/data-analysis/thank-you-data-pack-download/,5,5,4479,0,0
2020-04-15,/courses/edaid-apply/,2,2,831,0,0
2020-04-15,/courses/full-stack-web-development/,7,7,76,0,0
2020-04-15,/courses/full-stack-web-development/apply-inverness/,1,1,154,0,0
2020-04-15,/courses/full-stack-web-development/cost-and-funding/,1,1,284,0,0
2020-04-15,/courses/managing-growth-with-agile/,6,4,1236,0,0
2020-04-15,/courses/professional-software-development/,26,25,3531,0,0
2020-04-15,/courses/professional-software-development/apply/,3,3,298,0,0
2020-04-15,/courses/professional-software-development/cost-and-funding/,8,7,1537,0,0
2020-04-15,/courses/professional-software-development/curriculum/,3,3,508,0,0
2020-04-15,/courses/professional-software-development/thank-you-syllabus-download/,2,2,1496,0,0
2020-04-15,/courses/programming-with-r/,2,1,0,0,0
2020-04-15,/courses/statistical-modelling/,2,1,0,0,0
2020-04-15,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-04-15,/courses/understand-software-applications/,7,7,0,0,0
2020-04-15,/courses/understand-software-applications/?fbclid=IwAR1qBDpuWLu9zkvo9tB4ggiK1-MX16b9q-FNLVfPtw3nvWZ20ZDurcuvN8E,1,1,0,0,0
2020-04-15,/courses/understanding-software-development/,1,1,135,0,0
2020-04-15,/data-analysis-announcement/,2,2,0,0,0
2020-04-15,/data-analysis-announcement/dataset-exercise/,2,1,17,0,0
2020-04-15,/digital-careers/,2,2,137,0,0
2020-04-15,/enquire/,5,5,0,0,0
2020-04-15,/events/,1,1,38,0,0
2020-04-15,/events/partner-events/,1,1,0,0,0
2020-04-15,/for-employers/,1,1,50,0,0
2020-04-15,/for-employers/become-a-partner/,1,1,0,0,0
2020-04-15,/Glasgow/,2,2,0,0,0
2020-04-15,/pre-course-work/,12,8,1510,0,0
2020-04-15,/the-codeclan-experience/the-alumni/,1,1,158,0,0
2020-04-15,/webinars/,9,9,2368,1,4
2020-04-16,/,37,35,3441,0,0
2020-04-16,/?fbclid=IwAR1b0wQamCMotbjCKXyELfCKPOUaPVBsSz8lZPuNdM7rZn1dl3jKTmQp0ak,1,1,0,0,0
2020-04-16,/?ref=hexometer,1,1,0,0,0
2020-04-16,/about-us/,8,6,332,0,0
2020-04-16,/about-us/join-us/,2,2,817,0,0
2020-04-16,/about-us/our-team/,10,9,4094,0,0
2020-04-16,/about-us/our-team/our-board/,2,2,78,0,0
2020-04-16,/blog/,1,1,2,0,0
2020-04-16,/blog/500-graduates-in-employment/,1,1,0,0,0
2020-04-16,/blog/7-celebrities-didnt-know-code/,5,5,0,0,0
2020-04-16,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-04-16,/blog/best-podcasts-coders-programmers/,13,13,1680,0,0
2020-04-16,/blog/career-in-data-paul-van-loon/,8,8,264,0,0
2020-04-16,/blog/first-developer-job-advice/,1,1,0,0,0
2020-04-16,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,1,1,528,0,0
2020-04-16,/blog/hire-developers-online-tests/,3,3,147,0,0
2020-04-16,/blog/how-codeclan-gives-back-to-the-community-in-scotland-with-tech-for-good/,1,1,0,0,0
2020-04-16,/blog/learn-to-code-working/,1,1,0,0,0
2020-04-16,/blog/linda-scott-codeclan-cmo/,1,1,0,0,0
2020-04-16,/blog/tech-boom-campaign/,1,1,0,0,0
2020-04-16,/blog/top-data-podcasts/,1,1,12,0,0
2020-04-16,/blog/why-learn-coding/,1,1,0,0,0
2020-04-16,/campuses/,1,1,69,0,0
